"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
5443656 0 5443656 4012790 5443656 5443656 4012790 4012790 5443656 0 5443656 0
5443656 0 272182.8 4012790 272182.8 272182.8 4012790 4012790 5443656 0 5443656 0
61791.75 0 61794 250.5 61795.75 61879.75 276.5 242.75 61807.5 0 61670.5 0
62171.025 0 62122.775 273.875 62315.175 62308.425 301.425 273.95 62155.2 0 62233.775 0
0.0113511489337313 0 0.0113515622588937 6.24253948001266e-05 0.0113518837340199 0.0113673145400812 6.89046772943513e-05 6.04940702105019e-05 0.0113540422098678 0 0.0113288752999822 0
0.0114208217785988 0 0.0114119582501172 6.82505189656075e-05 0.0114473021440003 0.0114460621685132 7.51160663777571e-05 6.82692092035716e-05 0.0114179147249569 0 0.0114323489581267 0
61791.75 0 0 250.5 0 0 276.5 242.75 61807.5 0 61670.5 0
62171.025 0 0 273.875 0 0 301.425 273.95 62155.2 0 62233.775 0
0.0113511489337313 0 0 6.24253948001266e-05 0 0 6.89046772943513e-05 6.04940702105019e-05 0.0113540422098678 0 0.0113288752999822 0
0.0114208217785988 0 0 6.82505189656075e-05 0 0 7.51160663777571e-05 6.82692092035716e-05 0.0114179147249569 0 0.0114323489581267 0
42868.75 0 42793.75 159.25 42864.25 42952.75 173.5 158.25 42852.75 0 42807.75 0
43133.525 0 43237.925 177.75 43297.025 43287.075 192.55 171.875 43250.875 0 43225.85 0
0.00787499246829704 0 0.00786121496288524 3.96856052771264e-05 0.00787416581797233 0.00789042327435826 4.32367504903072e-05 3.94364021042716e-05 0.00787205326714252 0 0.00786378676389544 0
0.00792363165490251 0 0.00794280994243574 4.42958639749401e-05 0.00795366661670025 0.00795183880098228 4.79840709331911e-05 4.28317953344182e-05 0.00794518885837018 0 0.00794059176406445 0
4177219.75 3364001 3394027.5 3368741.25 3395150 3410974 3356105 3356676 4179538.25 3369933.5 4185711.75 3362028.75
4216276.975 3392385.6 3418711.325 3393031.55 3434129.55 3425765 3390475.225 3386539.925 4204750.85 3406278.6 4239653.65 3398132.05
5.70870562558765 4.59733808191022 4.63837313865261 4.60381624046094 4.63990717862375 4.66153270067566 4.58654718693285 4.58732753154178 5.71187415269062 4.60544560273763 5.72031103087486 4.59464274976494
5.7620823243063 4.63612927207924 4.67210674594931 4.63701204545951 4.69317772450965 4.68174649596571 4.63351850004373 4.62814040873111 5.7463303987274 4.65511583539239 5.7940295437649 4.64398253176044
2461858.75 2012138 2047441.25 2014173.25 2049859.25 2057884.5 2008219.25 2007797 2462945.75 2013788.75 2468037.25 2009940.25
2484721.2 2027562.6 2062924.1 2028315.2 2068492.3 2064810.8 2025909.475 2023590.9 2477649.4 2034622.025 2495277.75 2029124.225
5.50391858115057 4.49848868300797 4.57741531259222 4.50303884263524 4.58282117721757 4.60076303622689 4.48972762759003 4.48878361338902 5.50634876098835 4.50217922520412 5.5177317054631 4.49357522602685
5.55503161245898 4.53297309140338 4.61202994911601 4.53465566117883 4.62447864035127 4.61624799906996 4.52927723947667 4.52409365693999 5.53922135875446 4.5487556786171 5.57863263818713 4.53646437897391
-0.00392904980033604 -0.00315952513043044 -0.00319982361987847 -0.00315106386902403 -0.00320322296894482 -0.00320305321150199 -0.00316569505219771 -0.00314331792388894 -0.0039239557616299 -0.00317213588295845 -0.00393297622743288 -0.00316159711060504
-0.00388686661739519 -0.00312905613530317 -0.00315588034139422 -0.00313709649358766 -0.00317108472219684 -0.00318233672620152 -0.00312586473266113 -0.00311676046009353 -0.00389525069129098 -0.00313143618614255 -0.00389070743555254 -0.00312705585012087
-0.00337529360252989 -0.00271422494030547 -0.00274884380250821 -0.00270695620029307 -0.00275176405084801 -0.00275161821884285 -0.00271952527970748 -0.00270030196061971 -0.00337091751234789 -0.0027250583464708 -0.00337866664307004 -0.0027160048977464
-0.0033390556735776 -0.00268805021370368 -0.00271109384405022 -0.00269495737224297 -0.00272415533521511 -0.00273382149346268 -0.00268530860403514 -0.00267748747818673 -0.00334625810480695 -0.00269009482264989 -0.00334235517081326 -0.0026863318466373
