"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
524376 0 524376 426768 524376 0 524376 0 524376 524376 426768 426768
524376 0 26218.8 426768 524376 0 524376 0 26218.8 26218.8 426768 426768
4212.25 0 4269.5 61 4231 0 4210 0 4214.5 4192.5 70.75 58.25
4412.625 0 4447.675 77.55 4353.3 0 4328.375 0 4342.7 4342.825 88.1 74.775
0.0080328809861626 0 0.00814205837032969 0.000142934802984291 0.00806863777137016 0 0.00802859017193769 0 0.00803717180038751 0.00799521717241064 0.000165780939526862 0.00013649102088254
0.0084150018307474 0 0.00848184318122874 0.000181714655269374 0.00830186736235068 0 0.00825433467588143 0 0.00828165285978 0.00828189123834805 0.000206435346605181 0.000175212293330334
4212.25 0 0 61 4231 0 4210 0 0 0 70.75 58.25
4412.625 0 0 77.55 4353.3 0 4328.375 0 0 0 88.1 74.775
0.0080328809861626 0 0 0.000142934802984291 0.00806863777137016 0 0.00802859017193769 0 0 0 0.000165780939526862 0.00013649102088254
0.0084150018307474 0 0 0.000181714655269374 0.00830186736235068 0 0.00825433467588143 0 0 0 0.000206435346605181 0.000175212293330334
2849.25 0 2899.25 29.5 2842 0 2847.75 0 2847.5 2851 37.25 30.25
3018.525 0 2974.3 47.65 2928.95 0 2896.775 0 2966.65 2954.175 54.2 39.55
0.00543360108014097 0 0.00552895250736113 6.91242080005999e-05 0.00541977512319404 0 0.00543074053732436 0 0.00543026378018826 0.00543693838009367 8.72839575600795e-05 7.08816031192592e-05
0.00575641333699483 0 0.00567207499961859 0.000111653169872155 0.00558559125512991 0 0.00552423261171373 0 0.00565748623125391 0.00563369605016248 0.00012700108724178 9.26733025906347e-05
60111.5 29180.5 31333 28756 61099 28915.25 59285.5 30149 32724.5 32502.75 30062.75 30002.25
63106.85 33972.925 35190.075 33266.575 63386.75 32898.225 64044.675 32845.775 34121.775 36008.7 34044.775 33083.3
1.8877461294476 0.916386646986779 0.98398392111296 0.903055616619037 1.91875765474359 0.908056715761706 1.86180636246585 0.946801494834029 1.02768269321358 1.02071883930534 0.944092893257545 0.942192946644475
1.98181232924034 1.06688832710486 1.10511179851145 1.04470605784631 1.99060233018246 1.03313836635995 2.01126385704864 1.03149122256069 1.07156282385454 1.13081996043086 1.06914470998336 1.03895047577176
42552.5 22251 24785.5 22075 43022.5 22097.5 42045.5 22953.75 25663.5 25531.5 22812.5 22845.75
44469.825 25314.425 27248.625 24791.7 44621.825 24595.95 44900.2 24702.65 26642.075 27638.675 25555.075 24758.25
2.03678441508711 1.0650488225158 1.18636320122535 1.05662454528049 2.05928106452231 1.05770151254069 2.01251675282405 1.09868609994256 1.22838885697875 1.22207064905227 1.09192513880911 1.09351665709362
2.12855758184951 1.21168030825196 1.30426120045951 1.18665996553705 2.13583309400728 1.17729035037335 2.14915757227647 1.18239756844725 1.27522855638522 1.32293102623014 1.2231990714149 1.18505887421022
-0.000654725039909876 -0.000344414816205785 -0.000364878572611194 -0.000334014630012675 -0.000656153807919613 -0.000334765087668859 -0.000659234156116906 -0.000328887147355961 -0.000359284135553917 -0.000359697470103754 -0.00032891807838123 -0.000334358731304635
-0.000610032127929525 -0.00030326645011613 -0.000321408635541001 -0.000293218735857215 -0.000626261883882562 -0.00030029117738212 -0.000604154495231299 -0.000308566058990084 -0.000337132747884528 -0.000331708538127856 -0.000296254121115708 -0.000301180944183321
-0.000729230164398598 -0.000383607862435855 -0.000406400313523083 -0.000372024176117058 -0.000730821520566633 -0.000372860032891482 -0.000734252400226629 -0.000366313206178867 -0.000400169251617222 -0.00040062962200686 -0.000366347657032686 -0.000372407434777427
-0.000679451375496053 -0.000337776974751426 -0.000357983669246798 -0.000326585870281269 -0.000697528013596548 -0.000334463127727565 -0.000672904891403446 -0.000343679658190773 -0.000375497123491453 -0.000369455660080897 -0.000329966670397557 -0.000335454146477674
