"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
30078980.4666667 0 30078980.4666667 16373421.7866667 30078980.4666667 15016685.58 16373421.7866667 8102320.40666667
1 0 1 0.5387 1 0.5006 0.5387 0.2685
1 0 0.0500000000000003 0.5387 0.524266666666667 0.0253666666666666 0.5387 0.2685
0.00976929247799156 0 0.00979391049345394 0.000353000997912329 0.00977870887511268 0 0.000353003095336483 0
0.00980758607896008 0 0.00983214639282761 0.000357156132190986 0.00981679121284821 0 0.0003571596768662 0
0.00976929247799156 0 0 0.000353000997912329 0.00977870887511268 0 0.000353003095336483 0
0.00980758607896008 0 0 0.000357156132190986 0.00981679121284821 0 0.0003571596768662 0
0.0067227473650692 0 0.0067374126363064 0.000241394575243006 0.00672891444391099 0 0.000241386367508194 0
0.00675561153898468 0 0.00677039134725856 0.0002453620698281 0.00676181592419697 0 0.000245406898599636 0
7.37278900529405 0.843566417467251 3.59127984444902 0.887768598857607 7.37510688376272 0.842889002139968 0.887670353833947 0.843134200525772
7.49439173883687 0.879428260141215 3.65098617462926 0.924095117009959 7.49719841938896 0.87887955794376 0.923836577441042 0.878997901206895
10.4418108437638 0.511429162414837 2.25838747044692 0.555404416748892 10.4372989532464 0.510821768686286 0.555359916510943 0.511139663895773
10.6615088213603 0.5478491650905 2.30591387802959 0.59226642394159 10.6564051054295 0.5475228941157 0.592035526835659 0.547405735363364
-0.00106476541457231 -0.000262303248755386 -0.000462630100124112 -0.000288484369434165 -0.00106558451088214 -0.00026390285835527 -0.000288482057404809 -0.00026340265981722
0.674245664224809 0.675042904103819 0.674842926549114 0.675016845287245 0.674244936917918 0.675041327515106 0.675016917851544 0.675041856626493
-0.00145275067272793 -0.000334817442735078 -0.00062642601920582 -0.000371286240431155 -0.00145386423742466 -0.000337028890691961 -0.000371285131103854 -0.000336330059008837
-0.00143657226208348 -0.000325942364341654 -0.000617004906470305 -0.000362230369985773 -0.00143757464502826 -0.000328124414520129 -0.000362138802232602 -0.000327388095936456
295123.890833333 0 295859.41 10511.63 295392.9475 0 10511.6516666667 0
296255.827 0 296989.39825 10632.8996666666 296518.406833333 0 10632.947 0
295123.890833333 0 0 10511.63 295392.9475 0 10511.6516666667 0
296255.827 0 0 10632.8996666666 296518.406833333 0 10632.947 0
203024.823333333 0 203460.693333333 7139.77 203197.031666667 0 7139.47083333333 0
203996.760333333 0 204435.412333333 7256.00458333332 204169.49075 0 7257.20574999999 0
783484.221666667 244982.669166667 448236.53 262885.883333333 783823.070833333 244774.389166667 262880.695 244844.789166667
789168.3645 248365.72325 451854.131 266317.442083333 789549.404 248140.439583333 266312.95475 248213.805666667
1027205.09333333 243203.8175 446298.896666667 269636.001666667 1027785.735 242909.848333333 269634.143333333 243009.246666667
1034955.96641667 247670.956666666 450955.121 274173.724583333 1035587.01475 247355.055333333 274162.3785 247451.512333333
0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656
0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656 0.675298398659656
0.674233633245083 0.6750360954109 0.674835768559532 0.675009914290221 0.674232814148774 0.6750344958013 0.675009916602251 0.675034995999839
0.674245664224809 0.675042904103819 0.674842926549114 0.675016845287245 0.674244936917918 0.675041327515106 0.675016917851544 0.675041856626493
