"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
274986.465 0 274986.465 17722.95 274986.465 0 274986.465 0
274986.465 0 13749.32325 17722.95 274986.465 0 274986.465 0
4314.482 0 4308.52175 18.55 4314.48325 0 4323.630125 0
4489.44075 0 4482.738625 18.81 4488.945125 0 4482.3895 0
0.0144617641509709 0 0.0144470862529654 0.000126753968875369 0.014466831218168 0 0.0144960371989145 0
0.015169407870554 0 0.0151540711235507 0.000128230554776029 0.0151725485177884 0 0.0151496483980359 0
4314.482 0 0 18.55 4314.48325 0 4323.630125 0
4489.44075 0 0 18.81 4488.945125 0 4482.3895 0
0.0144617641509709 0 0 0.000126753968875369 0.014466831218168 0 0.0144960371989145 0
0.015169407870554 0 0 0.000128230554776029 0.0151725485177884 0 0.0151496483980359 0
2087.30325 0 2086.118625 7.535 2088.626875 0 2091.332 0
2211.198 0 2209.96775 8.345125 2212.176 0 2210.1085 0
0.00693016808624144 0 0.00692608655429563 3.94499988458501e-05 0.00693465090849429 0 0.00694394233689954 0
0.00742240600672203 0 0.00742038193757222 4.70574296627813e-05 0.00742767831964667 0 0.00741999716395009 0
0.33403911497308 0.334404199714058 0.332885580282462 0.334392226747473 0.334034583218381 0.333491356614632 0.334941199149078 0.334401197690615
0.335308776022938 0.335674824120083 0.334156436836627 0.33566987019929 0.335309508848274 0.334763146443836 0.336214868572469 0.335666656154603
7.31213743336771 7.06212354195748 7.05390003682364 7.06197219536368 7.31280651191549 7.04576787679939 7.32870525027459 7.0623708646561
7.45399629611006 7.19856836383734 7.19078693020223 7.1984369857155 7.4565672364819 7.18187354405044 7.47110602609 7.19855498632174
0.176954531943083 0.177107665190197 0.176535838765804 0.177102433536219 0.176954076463656 0.176752926368352 0.177304904818066 0.177106022701711
0.177661348122448 0.177813146660928 0.177243040563212 0.17781134352674 0.177661639589386 0.177460554941066 0.178010837751732 0.177811080484228
7.34589234541504 7.205750286933 7.22170285925611 7.20528910299995 7.34568939047899 7.19225670373129 7.35953221700388 7.2058013774556
7.45328089332226 7.30989432545172 7.32707589758854 7.3099657135073 7.45470923402858 7.29676402943455 7.46714686021595 7.30996656816988
-0.630032647723646 -0.630922935310331 -0.631662704092242 -0.630926287951005 -0.630032990914803 -0.6313352741171 -0.629622947603961 -0.630918282880571
-0.62806596345898 -0.628954737698054 -0.629685967781972 -0.62894596525923 -0.628058843080266 -0.629360116157934 -0.627654584389209 -0.628956956057505
-0.389680474295075 -0.390215308893661 -0.390711099862911 -0.390218064505219 -0.389680752826199 -0.390490037757668 -0.389407641330462 -0.390211564639142
-0.388331126211571 -0.388864480620987 -0.389353816479326 -0.388859400700655 -0.38832634806547 -0.389133832251823 -0.388057596423797 -0.388865762125241
1 0 1 0.0662790036162151 1 0 1 0
1 0 0.05 0.0662790036162151 1 0 1 0
