"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
30078980.4666667 0 30078980.4666667 16373421.7866667 30078980.4666667 15016685.58 16373421.7866667 8102320.40666667
1 0 1 0.5387 1 0.5006 0.5387 0.2685
1 0 0.0500000000000003 0.5387 0.524266666666667 0.0253666666666666 0.5387 0.2685
0.00905011637546778 0 0.00907432176037227 1.02313765103319e-05 0.00906565272638502 0.00908021025992782 1.02279147778796e-05 1.02124369363936e-05
0.00908726267964734 0 0.00911150087664562 1.12235587413807e-05 0.00910259419361848 0.00911322097837381 1.12308908049898e-05 1.1058603411118e-05
0.00905011637546778 0 0 1.02313765103319e-05 0 0 1.02279147778796e-05 1.02124369363936e-05
0.00908726267964734 0 0 1.12235587413807e-05 0 0 1.12308908049898e-05 1.1058603411118e-05
0.00541776081699861 0 0.00542968732587057 5.67365665027072e-06 0.00542524602388941 0.00543272498170066 5.67148417430668e-06 5.65969734400679e-06
0.00544776005927087 0 0.005459645348909 6.48471565573082e-06 0.00545522588953571 0.00546083499117959 6.48686807477373e-06 6.4008686842855e-06
11.3046328362755 4.42500575914689 6.02793175395572 4.42158684250613 6.02728374048144 6.03464511389963 4.42127069949381 4.42512353383716
11.5084268221881 4.56404510937307 6.17254888288294 4.56181115251284 6.17151456576867 6.17836407350186 4.56008912004312 4.56450374813121
12.914692306608 3.5881523265506 4.42295766155249 3.58459987713816 4.42273515569801 4.42934621179164 3.58455916159152 3.58828962773691
13.1396891572042 3.72409595767288 4.55990157643627 3.72215498369201 4.55977545364945 4.56596409826312 3.72034445300167 3.72468253493949
-0.00693913410206087 -0.00448291763903898 -0.00475577707484054 -0.00448579921204061 -0.00475614084334373 -0.00474752718981571 -0.00448520884097695 -0.00447967822856511
1.03586132034724 1.03830589968901 1.03803297270209 1.03830313661697 1.0380331637115 1.03804070723412 1.0383034528925 1.03830863032628
-0.00662228326826846 -0.00427409641724115 -0.00453551146227949 -0.0042767800971354 -0.00453585489473405 -0.00452762344941692 -0.00427621160658372 -0.00427093841854219
-0.00652789645745621 -0.00419090249468414 -0.00445235709120059 -0.00419346098662723 -0.00445218559964181 -0.00444498485312054 -0.00419315971441508 -0.00418821641947011
273872.605833333 0 274598.805 314.831666666667 274320.003333333 274774.155833333 314.733333333333 314.22
274972.721833333 0 275699.177416666 344.881666666666 275413.6765 275752.160166667 345.074083333333 339.904416666667
273872.605833333 0 0 314.831666666667 0 0 314.733333333333 314.22
274972.721833333 0 0 344.881666666666 0 0 345.074083333333 339.904416666667
164517.663333333 0 164875.570833333 173.6125 164732.318333333 164966.7075 173.528333333333 173.163333333333
165408.0595 0 165764.55775 198.171083333333 165621.315 165801.185416666 198.2075 195.600833333333
2745888.65666667 1882971.77083333 2043182.24666667 1881167.47416667 2043024.06416667 2045736.6025 1881059.30833333 1882882.585
2768732.573 1903277.61391667 2063359.78933333 1901321.73925 2063173.0615 2065846.44091667 1901344.35875 1903090.88433333
4218953.98666667 2696550.29833333 2853050.36416667 2693439.03166667 2852952.6825 2857447.64833333 2693303.43583333 2696453.835
4255852.19741667 2728976.98583333 2885274.96941667 2725662.56116667 2885044.99441666 2889543.526 2725702.40225 2728711.4795
1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103
1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103 1.04270161611103
1.03576248200897 1.03821869847199 1.03794583903619 1.03821581689899 1.03794547526769 1.03795408892122 1.03821640727005 1.03822193788247
1.03586132034724 1.03830589968901 1.03803297270209 1.03830313661697 1.0380331637115 1.03804070723412 1.0383034528925 1.03830863032628
