"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
0.0424950952284391 0.000613747468556875 0.0018417760165223 0.0777286209133112 0.0310951574236856 0.000770538541923227 0.00156286590050196 0.0637079595865205 0.135082050985499 0.00125640295462676 0.00107560566103829 0.130061763051115 1 1 1 1 1.14665266964585 0.309101206250489 0.132272714981809 0.566016362980008 1
0.00657577965777038 7.24230676267147e-05 0.0169402429890656 0.0143045884721285 0.00906433656879941 1.4413911497515e-05 0.0153868617987885 0.0144684683635786 0.0134820397070337 0.00164196343534101 0.00152173865584286 0.00462398103719014 0 1 1 0 1.0039397617802 0.326628328999504 0.0247715967707336 0.162711632670835 2
0.0232263104415341 0.00819046106872847 0.00793167938529425 0.0371999787269897 0.0302699923228047 0.00194563572631497 0.0114354621630494 0.225389659583853 0.256591491218005 0.03984181725495 0.0391624414275943 0.00706068199954903 1 1 1 1 1.54005571315065 0.942784613231197 0.36185066960752 0.0127429524436593 3
0.00855232837121178 0.00203660440063421 0.00134289781245273 0.00152109886663489 0.0125866653013007 0.00198309225878075 0.0121233960222046 0.0792383148938907 0.0125846955199339 0.00439601402724205 0.00338180658818179 0.028486231801279 0 1 1 1 0.701285149902105 0.456748500000685 0.0254929212387651 0.0783239570446312 4
0.0298843986599358 0.00188443503697178 0.00135796129408367 0.0490625995439726 0.033042875684137 0.0019481184293621 0.00637020111950761 0.056757525426242 0.125976346781754 0.00194579440925552 0.00175054882690567 0.114348786310228 1 1 1 1 1.33121683495119 0.304883275413886 0.0177239710465074 0.692625114694238 5
0.0472308526146673 0.000151513225095088 0.000530587471603166 0.0929190793269472 0.0491834878090631 0.000101959336200321 0.000784513725457868 0.0987461213778879 0.19780505269704 0.00210231008689599 0.00149863863173733 0.197925575500095 1 1 1 1 1.79029444232583 0.684289930388331 0.149843604303896 0.869767326395959 6
0.0782605659127669 0.00196369157403663 0.169246069800567 0.0103124942325534 0.0667495077890905 0.00132135599817704 0.28917999241404 0.0116289503754792 0.225095695101434 0.041862766638582 0.0430000847654657 0.250412429729582 1 1 0 1 1.14349149307236 0.536283893976361 0.0915618345607072 0.524219667539001 7
0.0683360451691368 0.000544518166936956 0.000914945776556616 0.163871847769136 0.0549673658353109 0.000488709536179408 0.00168907073739797 0.135390805513691 0.132654338491364 0.0026164077255808 0.00233153300519878 0.15060451377883 0 1 1 0 1.56050599738955 0.637203397462144 0.233300005318597 0.668867945903912 8
0.00327919257826027 0.00141144875683769 7.22858667116331e-05 0.0451172412708133 0.0140563593569042 0.00130710587014259 0.00139348579976467 0.00909633172310428 0.0353177150230806 0.00189570244066428 0.00166915964195045 0.0599383141143115 1 1 1 1 1.07441852940246 0.26117097097449 0.0339893251657486 0.349979129619896 9
0.038691230152945 0.000389986807466655 0.000318058436536217 0.110253161773507 0.0534483507771663 0.000641921231667935 0.002484220824899 0.134727395034645 0.124292834205346 0.0013889390976774 0.00122289526116258 0.131721526295425 1 1 1 1 1.06817620107904 0.28374484134838 0.0390948338899761 0.405133123509586 10
0.000621134785415786 0.0197102728971122 0.272066962556834 0.986710144758029 0.0997353045623243 0.0124878815069669 0.441724647616478 1.39316450596177 0.166656962024852 0.102078969460645 0.0750523411240099 0.078740307615379 1 1 1 1 0.513322463724762 0.415628093760461 0.0779313575476408 0.0305227264761925 11
0.0162735782661011 0.000209802106483816 0.00138487838084326 0.0500867069581925 0.0316311157650543 0.000180677586330652 0.00108049995466332 0.0844707370218033 0.103674306035571 0.00104216652108352 0.00105519186765397 0.110103528343855 1 1 1 1 1.25396963302046 0.259086672216654 0.0873338542878628 0.453100867336616 12
0.000145217572084347 0.000644213171432328 0.00663859714405602 0.0125970524038695 0.000598409680648236 0.000745385794521347 0.0046550951948681 0.00603450429128147 0.0103522154230278 0.00187603664616154 0.00147361318889612 0.0336764656728428 1 1 1 1 1.28867208724841 0.56205772398971 0.0713672018609941 0.313750441418961 13
0.11383584160117 0.00138137358485736 0.0042919472733937 0.238159963099597 0.116553611832956 0.00177039824590553 0.00344761785064568 0.245820590951557 0.223670911875312 0.00294609455400474 0.00230916750826904 0.229435301551434 0 1 1 0 1.99554483033717 0.776968540856615 0.201026257826015 0.966969619970769 14
0.0218387266472944 0.00171243757732007 0.000673260046070455 0.052239384491374 0.0273842615865844 0.00153655350799545 2.75021106806243e-05 0.0614379065871459 0.166789475971596 0.00205183142580923 0.00155049707170785 0.172506510755463 1 1 1 1 1.45113623607904 0.517861147643998 0.144224777352065 0.605628827819601 15
