"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
0.0212169659417079 9.8700103445752e-05 0.00186297423776014 0.0400158943660596 0.0176440351380528 0.000185471732195186 0.00167283555082582 0.0360572457073834 0.123086048340429 0.00424954146720896 0.00416129145717992 0.116900582265465 1 1 1 1 1.14665266964585 0.309101206250489 0.132272714981809 0.566016362980008 1
0.00706528221100841 0.000310642279261837 0.0209423206230997 0.0130924203534665 0.00849534092498559 4.05090581159809e-05 0.022103684592896 0.0129035426143908 0.0148263203017003 0.0026692141341067 0.00241160171050332 0.00481940935558237 1 1 1 1 1.0039397617802 0.326628328999504 0.0247715967707336 0.162711632670835 2
0.158174889458974 0.00857921245005403 0.00333215355770117 0.910588263886664 0.132052021636699 0.00750488724480542 0.00317333098796405 1.16501087531659 0.0930421825508783 0.0136466935773717 0.00936720950673275 0.0220980792853741 0 0 1 0 1.54005571315065 0.942784613231197 0.36185066960752 0.0127429524436593 3
0.00696727377146771 0.00179065911789385 0.00410976761787672 0.0201724582603676 0.0107046773276226 0.00192384434762453 2.67400006461974e-05 0.0723384408524288 0.00936154487488128 0.00285962346404028 0.00208454467249272 0.0250769519959243 0 1 1 1 0.701285149902105 0.456748500000685 0.0254929212387651 0.0783239570446312 4
0.0533093176305596 0.00597305240691029 0.0114821821865934 0.0980627028924694 0.0566695656774147 0.0068750966291451 0.0244400635269033 0.106482794869736 0.129355569030867 0.00560073107561271 0.0050541777389881 0.122771354896284 0 1 1 0 1.33121683495119 0.304883275413886 0.0177239710465074 0.692625114694238 5
0.030585529924413 2.00378945113688e-05 0.00435364492684715 0.053643937049872 0.0340951985192588 0.000856840734438111 0.00560313666399806 0.0630983208278244 0.167804285984304 0.0111984303395398 0.0100983177315867 0.163541362225571 1 1 1 1 1.79029444232583 0.684289930388331 0.149843604303896 0.869767326395959 6
0.0623828714621133 0.00221166198483161 0.0700875361828679 0.084510742752522 0.0555563511554723 0.0019964163698115 0.08241093610482 0.0786208447372113 0.171400163656941 0.0175961320612054 0.0140013144895937 0.162788289972192 1 1 1 1 1.14349149307236 0.536283893976361 0.0915618345607072 0.524219667539001 7
0.0698135170020036 0.00025118324848312 0.000834543419870625 0.170686085824177 0.0584283007430418 0.000513369064176879 0.0008293965952356 0.142943153620847 0.130440493593761 0.00657382083303348 0.00597634433284125 0.143598157799789 0 1 1 0 1.56050599738955 0.637203397462144 0.233300005318597 0.668867945903912 8
0.00669513718624318 0.000206930760032607 0.00152735022443296 0.0676045935985227 0.000992434760119867 5.47276283098574e-05 0.000383107533949412 0.0459628558273823 0.0295688950917457 0.00403445872892894 0.0029408791764302 0.0460982779472588 1 1 1 1 1.07441852940246 0.26117097097449 0.0339893251657486 0.349979129619896 9
0.0338342251599437 0.000135025644873822 0.00186958965897143 0.0954603004828371 0.0388210366283206 4.93528248442506e-05 0.00112560973055342 0.10491285852627 0.094610070350839 0.00394183592330011 0.00379922987841325 0.100724119702548 1 1 1 1 1.06817620107904 0.28374484134838 0.0390948338899761 0.405133123509586 10
0.0459112701077853 0.054164086747919 0.0508351235547723 1.53459496687287 0.0304043938483673 0.0536171531518961 0.197432668444122 1.85119159831338 0.0885267506789016 0.0324087355629051 0.0292747328501552 0.0868732796697646 1 0 1 0 0.513322463724762 0.415628093760461 0.0779313575476408 0.0305227264761925 11
0.00869738323083987 0.00106206581007109 0.00295106141325053 0.0329944131960568 0.0185508238470734 0.000912646203187841 0.00208065688029657 0.0503847372151948 0.0834479690753451 0.00374593341969448 0.00304447634908217 0.0923714114555479 1 1 1 1 1.25396963302046 0.259086672216654 0.0873338542878628 0.453100867336616 12
0.000830726730924814 0.000175159446207251 0.0073806223567298 0.0250212876653238 0.000928129148529048 0.000261844307814321 0.00748948555777594 0.0206805991243593 0.0143302567618258 0.00506000912273319 0.0040596909081983 0.0296921286672439 1 1 1 1 1.28867208724841 0.56205772398971 0.0713672018609941 0.313750441418961 13
0.117807970752058 0.00229006851829726 0.0033009562263848 0.241976930934285 0.114613995810907 0.00232164733779232 0.00491857931206001 0.24041568958109 0.206425025139638 0.00998316986079695 0.0105482449878782 0.214785566929524 0 1 1 0 1.99554483033717 0.776968540856615 0.201026257826015 0.966969619970769 14
0.0382769104748443 0.00220106907943633 0.00154015423796677 0.0934068439331029 0.0514614302482522 0.00230534638584984 0.00431359643328818 0.12280672007683 0.173102312432407 0.00609986230814319 0.00618141860861579 0.177411351611456 1 1 1 1 1.45113623607904 0.517861147643998 0.144224777352065 0.605628827819601 15
0.00686805283222434 0.00145292007018144 0.000919556084447307 0.0138386578134068 0.00330504938104029 0.000876822696410933 0.000771884955755423 0.0135812844198167 0.173428772111554 0.0185955707792607 0.0171972436710816 0.168472157018229 1 1 1 1 1.77554774377495 0.910309325205162 0.332796147791669 0.74725797213614 16
0.0631538700594172 0.0009794175302765 0.00752540665393785 0.130910503423645 0.0720590271758847 0.00119534248054517 0.0100898580205922 0.148757188265925 0.148946145188291 0.0113129496356432 0.0113300360679098 0.150903481322066 0 1 1 0 1.99290022393689 0.811510586645454 0.0934409152250737 0.969843920785934 17
0.00270530617464971 0.000556875941654698 0.000384746042475711 0.0106195826683391 0.0225068699784063 0.000982948941017401 0.000540803689446714 0.0592685027217534 0.0875563453126367 0.00591791098142636 0.00481821200773727 0.113064207329167 1 1 1 1 1.12181222438812 0.652303830254823 0.215611922554672 0.297541262814775 18
0.0123636042315129 0.00353213944766945 0.00435674123830877 0.0217131790094061 0.00821949972131405 0.00292384435729134 0.00501181204876599 0.0230646710895348 0.135522897209536 0.00634963602165095 0.0055319308265353 0.153493295860989 1 1 1 1 1.39790877746418 0.711442576022819 0.272970167221501 0.492779911495745 19
0.00446675202840975 0.00275026955089806 1.80341877949092e-05 0.290269060485644 0.0068806766589017 0.00275787426363506 0.000934582681078244 0.305914739155154 0.0286518512558867 0.00891376646608455 0.00845324095604832 0.060675192547294 1 1 1 0 1.49513221206143 0.969297251896933 0.276013411115855 0.208839517552406 20
0.0329885747641096 0.00269571528297839 0.00532286562533145 0.160307789928671 0.0299827277916718 0.0027622775198412 0.00390891485016356 0.157301071268402 0.0391505958042622 0.00487389436142527 0.00493508785142768 0.0573601660823327 0 1 1 0 1.05361191835254 0.57580360583961 0.0995876919478178 0.290397075936198 21
0.00387428693006052 0.000939872908591649 0.0118936211968204 0.0335198392093898 0.00449316902203607 0.000886347870966491 0.0151670788799088 0.0335521524885563 0.00919454108656836 0.00266456062309961 0.0026682938975786 0.0103146520147371 1 1 1 0 0.954917162191123 0.356173918116838 0.0360350233968347 0.189678232418373 22
0.0978975330681994 0.0030968222630293 0.00630110807613876 0.227011817901981 0.0964948290175879 0.00280297690477023 0.00656009743825868 0.223568824492759 0.177664025873163 0.00975629945559242 0.00901936319243152 0.179992451270393 0 1 1 0 1.90559195447713 0.899211432784796 0.296899850713089 0.858766416320577 23
0.00609509320391335 0.0124908659575826 0.0122484589232226 0.00332973538049587 0.00425908092019879 0.0150722389996465 0.0168079380069747 0.0256908260924974 0.198932590608194 0.0149359539824405 0.0104905024148191 0.193699488842725 1 1 1 1 1.44636415783316 0.339705681428313 0.107949075521901 0.65327877108939 24
0.0107745241342162 0.00459729469798873 0.00470752671458238 0.029215702368233 0.0192033361229577 0.0075611614830467 0.00492361751591249 0.0520148597330683 0.151287636221634 0.00864844490550587 0.00711507244791003 0.151193208302328 1 1 1 1 1.32452690880746 0.388966808328405 0.108819713583216 0.56022155075334 25
0.119528768981067 0.00277429241831983 0.000647760568501207 0.295718504824718 0.10501959204947 0.00239967075833667 0.00356034942637267 0.269590410908708 0.105554747806871 0.00555343473034553 0.00519850556595024 0.122145346859788 0 1 1 0 1.62347775837407 0.581902888603508 0.0563015448860824 0.706641011638567 26
0.0400769966530687 0.000350706799616405 0.00615018522521507 0.428006060136867 0.0525678131042234 0.000447903931622942 0.005790557320854 0.481209828306484 0.105284708746817 0.0128857561810567 0.0113283896717601 0.136363269702764 0 1 1 0 1.53594088042155 0.81922329030931 0.305421998491511 0.338864039396867 27
0.0133003344329438 0.00117919114253557 0.00146178902950082 0.047611342481193 0.0195161818254419 0.00128625445317487 0.00201334821142274 0.258221198130237 0.0390907463656627 0.00730663183984437 0.00594432722810345 0.0655113159023064 1 1 1 1 1.15449209976941 0.887741309823468 0.262252214364707 0.0839636714663357 28
