"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
0.00544459376369144 0.000865864986969203 0.00218327649954912 0.0150786401692571 0.00339875294871521 0.000711171650820777 0.00456837655461759 0.0136450187379167 0.169901486009099 0.0122064201483436 0.0115675805660577 0.172099088086501 1 1 1 1 1.77554774377495 0.910309325205162 0.332796147791669 0.74725797213614 16
0.0638159868461843 0.0009317763861152 0.00883739998349062 0.129384731783825 0.0702461797929031 0.00153705999456138 0.0145445256904549 0.14591252089559 0.147802044062905 0.0092565770113151 0.00968295117009181 0.145073995839479 0 1 1 0 1.99290022393689 0.811510586645454 0.0934409152250737 0.969843920785934 17
0.00379333569806063 0.000448605187342387 0.000944552207697407 0.00519525576151012 0.0186351009934395 4.21459175485662e-05 0.00311673617938613 0.0459396354132474 0.0836056830020453 0.00450970183652244 0.00483180826978949 0.103206503868545 1 1 1 1 1.12181222438812 0.652303830254823 0.215611922554672 0.297541262814775 18
0.00987013810480138 0.00423026432637328 0.00368794192706627 0.0202723932240486 0.00876971744341884 0.0039061047735438 0.00449105984742141 0.0287346228489585 0.124854964198097 0.00476592177679114 0.00421867699150991 0.143373188043737 1 0 1 1 1.39790877746418 0.711442576022819 0.272970167221501 0.492779911495745 19
0.00139120509586737 0.0032745828839287 0.000894547943006844 0.258909271671259 0.00350944915337793 0.00384779241467833 0.00123664224308431 0.268078318713845 0.0243924980241421 0.00647214450098366 0.0059044759350787 0.0559965897365299 1 1 1 0 1.49513221206143 0.969297251896933 0.276013411115855 0.208839517552406 20
0.116714393788944 0.00305399701856939 0.000975594320244302 0.293580133538954 0.107006297013016 0.00348775474466304 0.00146212979352068 0.275918181293908 0.101298642525225 0.00434742536383637 0.00411699185001606 0.11429520371116 0 1 1 0 1.62347775837407 0.581902888603508 0.0563015448860824 0.706641011638567 26
0.0363590248530649 0.00132778994725522 0.00765961851513152 0.424630870814821 0.0518968631431847 0.00243101158754555 0.00766511265167301 0.478094079386966 0.106184070123083 0.0105811499920827 0.00966029167317944 0.141071297480632 0 1 1 0 1.53594088042155 0.81922329030931 0.305421998491511 0.338864039396867 27
0.0106044350316009 0.00120880394613993 0.00150617019632108 0.0698066376971535 0.0145397132315034 0.0014316788454328 0.000600128165044614 0.0279537536179601 0.0309920005136501 0.00649049464490004 0.00417941617713591 0.0261308650514674 1 1 1 1 1.15449209976941 0.887741309823468 0.262252214364707 0.0839636714663357 28
0.0719447359349679 0.0373973972495252 0.0384931789986619 0.0216656732069608 0.0682792665090505 0.0413893754915864 0.068874022345612 0.0183793669197904 0.188532297016658 0.0200502768454391 0.0174788533922716 0.178615092956926 0 0 0 1 1.33023223374039 0.746596497716382 0.208682954544201 0.583391360472888 29
0.066233187523953 0.000783313896243583 0.000705557726056108 0.359049099079919 0.0769008656284027 0.000922425189456501 0.000875867083800306 0.396069321710041 0.143632927857687 0.0060050317918019 0.00562635077737125 0.153733970320577 0 1 1 0 1.33386314334348 0.872996591031551 0.203180402750149 0.30182553594932 30
