"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
0.00278669599748491 0.00154487863985703 0.00354812795212693 0.011842366175419 0.00783288276857695 0.00123648883190481 0.00337945132294846 0.0162829004197146 0.204780568967539 0.00511451504336058 0.00384153905394929 0.208720291548652 1 1 1 1 1.77554774377495 0.910309325205162 0.332796147791669 0.74725797213614 16
0.06338286473612 0.000563528522394186 0.000972835587273262 0.127979760968924 0.0736162044370697 0.000541204000343627 0.000287361081163916 0.151766944444012 0.168583091590937 0.00265555751724578 0.0017610142130631 0.17171951987683 0 1 1 0 1.99290022393689 0.811510586645454 0.0934409152250737 0.969843920785934 17
0.0131770921186159 1.67617136230374e-05 0.000490310034990789 0.0496109800030714 0.0386417957105389 7.67904152046028e-05 0.000155568580513356 0.128803610850724 0.123538057691173 0.00257218945064897 0.0020998922362622 0.154307296190019 1 1 1 1 1.12181222438812 0.652303830254823 0.215611922554672 0.297541262814775 18
0.0109455542581712 0.00416294929301915 0.00485811092286629 0.0173550378592701 0.00660227628640942 0.00419397800773246 0.00479328547718138 0.0179317489001701 0.161067498242996 0.00233104928948691 0.00169497040310335 0.184941938484384 1 0 0 1 1.39790877746418 0.711442576022819 0.272970167221501 0.492779911495745 19
0.00415078765016922 0.00269524089850583 0.000177299949326094 0.276446168466962 0.00892046241842304 0.00260999908470491 0.0013499665110457 0.316155444819498 0.0310987386890567 0.0054293527185052 0.00461099313053326 0.0714440277954359 1 1 1 0 1.49513221206143 0.969297251896933 0.276013411115855 0.208839517552406 20
0.125385611375432 0.00304864602766781 0.000295093321738128 0.313252787547097 0.110845986936562 0.00293840445728588 0.00154083309592042 0.288187340918749 0.104073362699446 0.00165783496497252 0.0012123361504615 0.126025771645576 0 0 1 0 1.62347775837407 0.581902888603508 0.0563015448860824 0.706641011638567 26
0.04332237324495 0.000324926233625059 0.00388688987184343 0.484319478155674 0.0648857301754823 0.000514314026769935 0.00476802653075221 0.539331142492435 0.122224363108709 0.00405842929167421 0.00323429899557287 0.160144762284269 0 1 1 0 1.53594088042155 0.81922329030931 0.305421998491511 0.338864039396867 27
0.0169560321787215 0.00246652211058972 0.00265326475745443 0.000488207617815257 0.0238911308115978 0.00328547583600512 0.00764133596294665 0.211910239077139 0.0411196655353292 0.00943483179290827 0.00815266777760498 0.0436664161601059 0 1 1 1 1.15449209976941 0.887741309823468 0.262252214364707 0.0839636714663357 28
0.0834614321703652 0.0458372206068622 0.0275873026513453 0.0642576744297846 0.078531690131633 0.0559709868187088 0.00304669890358732 0.0881507269712711 0.183166703597568 0.044941578840503 0.0287691439132471 0.290094456513322 1 0 1 1 1.33023223374039 0.746596497716382 0.208682954544201 0.583391360472888 29
0.0813864194268205 0.000857103027865403 0.0013066380698597 0.432066242725634 0.0991289998097098 0.000859729904305703 0.00153771868784968 0.500060246549569 0.174611125379628 0.00397357230103312 0.00255604605987933 0.184349954677109 0 1 1 0 1.33386314334348 0.872996591031551 0.203180402750149 0.30182553594932 30
0.00234401859493261 4.48016162556205e-05 0.00912262668842161 0.0119766696604097 0.0044540937712087 0.000131755186456016 0.0161197624523421 0.0146162411263255 0.0189717914930208 0.00120447936721579 0.000963822222391509 0.0039226168688162 1 1 1 0 1.42299400363117 0.259661698713899 0.0134647584054619 0.1624670852907 86
0.0968049517100968 0.0258291070277635 0.0870020114645294 0.241711200503842 0.176065970937891 0.0483072775679958 0.0633531004856679 0.363365930600429 0.363049360683193 0.0978109469850931 0.137475557887237 0.161198833658661 0 1 1 1 1.19886562693864 0.96049494901672 0.210728319361806 0.182071308372542 87
0.0905166230485946 0.00192075443196815 0.00291915183467293 0.153804945838478 0.100750702615189 0.00175980005236609 0.00354292817699277 0.172329658388544 0.231845040079789 0.0016970550261417 0.00116319835833281 0.228826841628057 0 0 1 0 1.56535166269168 0.524979378096759 0.118019520770758 0.90673198364675 88
0.106319824670823 0.0330838118933457 0.403722611082566 0.0200977533766622 0.109044347006297 0.0491533127312178 0.581899142965766 0.0390023615903533 0.296410905571258 0.0969190755604482 0.112528702180792 0.269657255769523 1 1 0 1 0.88625013269484 0.446366888703778 0.148047736380249 0.432289927499369 89
0.0203097843610315 0.00124018642928681 0.00134110188500783 0.0675012723482225 0.0198547788478358 0.00102237700901632 0.00132042980171211 0.0778476554847956 0.135285323093916 0.00236159382098067 0.00175776938977898 0.162642566702365 1 1 1 1 1.86671740468591 0.753209598362446 0.167453079251572 0.704245692817494 90
0.186403168506569 0.00309066086195707 0.0217184641244023 0.284010770256192 0.214740825443161 0.00414213227486519 0.0687284002352472 0.298870344197443 0.270000259490216 0.0351238008283459 0.0448586147991105 0.235628100044009 0 1 1 0 1.52716022077948 0.737695465795696 0.163626953260973 0.696092047262937 101
0.000319177174271934 0.00224123735508454 0.000327746006191615 0.00473246487779915 0.017630543258881 0.00213415055502415 0.000333967315918232 0.0761848826344416 0.0857037089414483 0.00394390801416677 0.00340911480195938 0.136966206064602 1 0 1 1 1.63577365968376 0.986487993504852 0.383424478117377 0.388243217486888 102
0.00544551005103996 0.00061405463110178 0.00115293835952802 0.0404868005746667 0.00656914607748252 0.000538721718538853 0.00192426850119237 3.29000876729818e-05 0.0597242127385857 0.00302685392745805 0.00210988239853901 0.0884789090801733 1 1 1 1 1.46793189179152 0.842703562229872 0.161054811673239 0.388288215966895 103
0.0470430468682596 0.00272218457397951 0.00564305603429068 0.121824765227814 0.0479376419444473 0.00272276610208463 0.00562788498114793 0.124149847709445 0.195662079430228 0.00288827005194192 0.00209347834837559 0.210113370321838 1 0 0 1 1.83091538213193 0.862672008341178 0.3240014645271 0.786945214029402 104
0.0884556041739243 0.00692537166107387 0.0224840823770057 0.176630360880163 0.0882687910252589 0.00430254215034424 0.099038947828166 0.159942440594416 0.211907172451049 0.018341255564317 0.0144170982209774 0.190741188117438 0 1 1 0 1.39914635382593 0.708692834945396 0.0941834254190326 0.600150750251487 105
8.49258411154045e-06 0.0017404785914732 0.0181366791950459 0.0124157277208258 0.00198808822745251 0.00219273931896473 0.0164371057348772 0.0206663218946758 0.0533308308235774 0.00547829615620388 0.00438705643285095 0.00742168682605521 1 1 0 1 1.42434225184843 0.802161605563015 0.235966319683939 0.0890944460406899 141
0.003224763969518 0.000679491575416711 0.00108069739204563 0.042822136482031 0.00538834508880323 0.000630277164337355 0.00145725361402845 0.0414762275288328 0.0107520928914779 0.000743362689580335 0.000559213575124728 0.0106113668523616 1 1 1 0 0.840781179256737 0.232541934354231 0.0478695291094482 0.209006621036679 142
0.0103506282118431 0.000737577542100487 0.00972666662884207 0.0196481696912114 0.0119320612670035 0.000649639967007292 0.00914911590287002 0.0216754556835535 0.0249620003690634 0.0014189543884085 0.00105464671874975 0.00286510149039475 0 1 0 0 0.986797175835818 0.429446791298687 0.126605201978236 0.0880732778459787 143
0.00235556021856828 0.00274052649773749 0.00131556002633997 0.00369100278540343 0.00115399781315902 0.00296256262510384 0.00215963185696614 0.00350644570550958 0.0451883770640333 0.00343876018626654 0.00246818872265098 0.0163696106002463 1 0 1 1 1.39671241957694 0.801504180300981 0.154004799202085 0.132380713243037 144
0.0117953379183063 0.00185611817440601 0.00413793712825969 0.0384637387777315 0.0131688469087953 0.00205853851631152 0.00407532361141063 0.0385656824983765 0.0301990212891341 0.00270064792148139 0.00151290971244492 0.0135159646503924 0 0 1 1 1.26962660672143 0.704531797673553 0.138853709679097 0.145007730461657 145
0.0325206887017782 0.000602704716917319 0.00309232229243427 0.11319025190543 0.024726032035355 0.000806045386438009 0.00349225017261108 0.0657988831232963 0.15404713247596 0.00203137028713229 0.0015247420798114 0.176538130208065 1 1 0 1 1.7907443465665 0.775482065277174 0.264216295443475 0.63058475125581 171
0.055827404319765 0.000683557748337266 0.00345062731887832 0.12172944940107 0.060203590315155 0.000723224508325865 0.00318103527030795 0.137814551957252 0.151069371266843 0.00195383390745696 0.00144645756535042 0.161440026622857 0 1 1 0 1.95471557183191 0.657677088864148 0.223339004209265 0.889333772007376 172
0.0893844408902438 0.00242239442654002 0.00619509110101975 0.179565417830432 0.0953308719056409 0.00209690201547004 0.000868889971511057 0.189317078288058 0.211251524134602 0.00682550002041726 0.00507428671112242 0.214004086524769 0 1 1 0 1.65332983154804 0.763354301219806 0.200457122875378 0.792589518008754 173
0.0244461153760769 0.00263513256058361 0.0137301221825792 0.0977689895715464 0.0124826755270781 0.00275262826755585 0.0135385968534027 0.0652736883393082 0.124939017751396 0.00239423544536921 0.00146956722225272 0.153377905598585 1 0 1 1 1.60199154913425 0.785008261213079 0.0421286020427942 0.565750573528931 174
0.0120201969496472 0.00237488363982953 0.00299890407845787 0.0110029261439004 0.00813685937030965 0.00163381439817992 0.00538855384708576 0.0122697453567796 0.0232596214307038 0.00377686711852288 0.00323041372656827 0.00486196872447371 1 1 1 1 0.842823148705065 0.4845108485315 0.14580877055414 0.076409196248278 175
0.00617814806515647 0.00366860253681818 0.00473441541426793 0.0201335343800232 0.00557589206693908 0.00370528540014338 0.00472656940526682 0.0242825366789263 0.151184265395582 0.00214633657499375 0.00149585661584739 0.194580300043549 1 0 0 1 1.8381939609535 0.78171121655032 0.225660758791491 0.627353398129344 176
0.00705926186392207 0.000726879123141476 0.00472817700930926 0.0125979244130013 0.00177784668088922 4.11362455875419e-05 0.0407027123960979 0.0499316358707076 0.0608507592266805 0.00790715067702175 0.0061016318876649 0.00627012674922138 1 1 1 1 1.33564538834617 0.695099112112075 0.0125865454319865 0.0668667070567608 177
0.155515668483082 0.00148933648985171 0.00171263990467446 0.384836000058504 0.145322200658966 0.0014542023594322 0.00189205088391802 0.362959930023819 0.12426193084343 0.00196154011313643 0.0012945267055697 0.150322747049774 0 0 1 0 1.90068123163655 0.712016752688214 0.139414644101635 0.855704821646214 178
